candidate,case_key,source_run,group_size,group_match,candidate_status,source_text_kind,pass1_blocks_present,pass1_blocks_absent,ghost_answers,ghost_answers_with_value,false_absent
deepseek-v4-flash-nothink,36:26083:36-26083-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26083:36-26083-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26083:36-26083-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26083:36-26083-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26083:36-26083-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26112:36-26112-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26112:36-26112-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26112:36-26112-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26112:36-26112-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26112:36-26112-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26376:36-26376-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:26376:36-26376-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:26376:36-26376-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:26376:36-26376-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:26376:36-26376-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:26420:36-26420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:26420:36-26420-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:26420:36-26420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:26420:36-26420-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:26420:36-26420-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:26459:36-26459-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:26459:36-26459-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:26459:36-26459-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:26459:36-26459-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:26459:36-26459-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:26520:36-26520-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26520:36-26520-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26520:36-26520-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26520:36-26520-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26520:36-26520-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26572:36-26572-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:26572:36-26572-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:26572:36-26572-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:26572:36-26572-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:26572:36-26572-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:26672:36-26672-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:26672:36-26672-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:26672:36-26672-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:26672:36-26672-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:26672:36-26672-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:26705:36-26705-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26705:36-26705-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:26705:36-26705-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26705:36-26705-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26705:36-26705-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26728:36-26728-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26728:36-26728-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26728:36-26728-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26728:36-26728-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26728:36-26728-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26944:36-26944-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26944:36-26944-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26944:36-26944-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26944:36-26944-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26944:36-26944-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26986:36-26986-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26986:36-26986-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26986:36-26986-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26986:36-26986-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26986:36-26986-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26992:36-26992-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:26992:36-26992-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:26992:36-26992-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:26992:36-26992-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:26992:36-26992-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:26995:36-26995-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:26995:36-26995-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:26995:36-26995-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:26995:36-26995-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:26995:36-26995-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27001:36-27001-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27001:36-27001-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27001:36-27001-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27001:36-27001-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27001:36-27001-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27033:36-27033-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27033:36-27033-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27033:36-27033-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27033:36-27033-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27033:36-27033-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27115:36-27115-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:27115:36-27115-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:27115:36-27115-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:27115:36-27115-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:27115:36-27115-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:27292:36-27292-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27292:36-27292-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27292:36-27292-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27292:36-27292-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27292:36-27292-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27300:36-27300-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27300:36-27300-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27300:36-27300-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27300:36-27300-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27300:36-27300-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27335:36-27335-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27335:36-27335-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27335:36-27335-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27335:36-27335-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27335:36-27335-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27336:36-27336-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27336:36-27336-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27336:36-27336-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27336:36-27336-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27336:36-27336-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27353:36-27353-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27353:36-27353-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27353:36-27353-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27353:36-27353-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27353:36-27353-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27384:36-27384-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:27384:36-27384-0,36,4,False,complete,abstract,1,3,0,0,0
gemma4-31b,36:27384:36-27384-0,36,4,False,complete,abstract,1,3,0,0,0
gpt-5-nano,36:27384:36-27384-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:27384:36-27384-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:27413:36-27413-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:27413:36-27413-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:27413:36-27413-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:27413:36-27413-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:27413:36-27413-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:27552:36-27552-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:27552:36-27552-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:27552:36-27552-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:27552:36-27552-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:27552:36-27552-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:27564:36-27564-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27564:36-27564-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27564:36-27564-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27564:36-27564-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:27564:36-27564-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27582:36-27582-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:27582:36-27582-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:27582:36-27582-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:27582:36-27582-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:27582:36-27582-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:27593:36-27593-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27593:36-27593-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:27593:36-27593-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27593:36-27593-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27593:36-27593-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27611:36-27611-0,36,4,False,complete,abstract,4,0,0,0,0
gpt-5-mini,36:27611:36-27611-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:27611:36-27611-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:27611:36-27611-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:27611:36-27611-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:27618:36-27618-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27618:36-27618-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27618:36-27618-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27618:36-27618-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27618:36-27618-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27717:36-27717-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27717:36-27717-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:27717:36-27717-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27717:36-27717-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27717:36-27717-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27744:36-27744-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27744:36-27744-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27744:36-27744-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27744:36-27744-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27744:36-27744-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27778:36-27778-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:27778:36-27778-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:27778:36-27778-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:27778:36-27778-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:27778:36-27778-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:27783:36-27783-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:27783:36-27783-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:27783:36-27783-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:27783:36-27783-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:27783:36-27783-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:27819:36-27819-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27819:36-27819-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27819:36-27819-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27819:36-27819-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27819:36-27819-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27838:36-27838-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27838:36-27838-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27838:36-27838-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27838:36-27838-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27838:36-27838-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27849:36-27849-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27849:36-27849-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27849:36-27849-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27849:36-27849-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27849:36-27849-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27893:36-27893-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:27893:36-27893-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:27893:36-27893-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:27893:36-27893-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:27893:36-27893-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:27952:36-27952-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27952:36-27952-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27952:36-27952-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27952:36-27952-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27952:36-27952-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27991:36-27991-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27991:36-27991-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27991:36-27991-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27991:36-27991-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27991:36-27991-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:27994:36-27994-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:27994:36-27994-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:27994:36-27994-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:27994:36-27994-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:27994:36-27994-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28000:36-28000-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:28000:36-28000-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:28000:36-28000-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:28000:36-28000-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:28000:36-28000-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28077:36-28077-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28077:36-28077-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:28077:36-28077-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28077:36-28077-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28077:36-28077-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28095:36-28095-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:28095:36-28095-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:28095:36-28095-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:28095:36-28095-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:28095:36-28095-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28168:36-28168-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28168:36-28168-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28168:36-28168-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28168:36-28168-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28168:36-28168-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28210:36-28210-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28210:36-28210-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28210:36-28210-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28210:36-28210-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28210:36-28210-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28248:36-28248-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:28248:36-28248-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:28248:36-28248-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:28248:36-28248-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:28248:36-28248-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:28303:36-28303-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28303:36-28303-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28303:36-28303-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28303:36-28303-0,36,4,False,complete,abstract,4,0,0,0,3
qwen3.5-397b,36:28303:36-28303-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28322:36-28322-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:28322:36-28322-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:28322:36-28322-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:28322:36-28322-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:28322:36-28322-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:28417:36-28417-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:28417:36-28417-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:28417:36-28417-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:28417:36-28417-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:28417:36-28417-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28433:36-28433-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:28433:36-28433-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:28433:36-28433-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:28433:36-28433-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:28433:36-28433-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28439:36-28439-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28439:36-28439-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28439:36-28439-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28439:36-28439-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28439:36-28439-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28478:36-28478-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28478:36-28478-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28478:36-28478-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28478:36-28478-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28478:36-28478-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28535:36-28535-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28535:36-28535-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28535:36-28535-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28535:36-28535-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28535:36-28535-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28626:36-28626-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:28626:36-28626-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:28626:36-28626-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:28626:36-28626-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:28626:36-28626-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28664:36-28664-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:28664:36-28664-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:28664:36-28664-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:28664:36-28664-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:28664:36-28664-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:28741:36-28741-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:28741:36-28741-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:28741:36-28741-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:28741:36-28741-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:28741:36-28741-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:28998:36-28998-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:28998:36-28998-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:28998:36-28998-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:28998:36-28998-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:28998:36-28998-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:29056:36-29056-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:29056:36-29056-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:29056:36-29056-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:29056:36-29056-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:29056:36-29056-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:29087:36-29087-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:29087:36-29087-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:29087:36-29087-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:29087:36-29087-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:29087:36-29087-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:29150:36-29150-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:29150:36-29150-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:29150:36-29150-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:29150:36-29150-0,36,4,False,complete,abstract,1,3,0,0,0
